,Experiment name:,Sample experiment
Duration:,10 Seconds
Rate:,50 per second
Sensors:,Temperature (ID 1  Exp 1),Conductivity (ID 1  Exp 1)
Range:,Celsius,µs/cm
Units:,°C,µs/cm
Time
'9.539999999999885;20.0;8144
'9.559999999999885;20.0;8144
'9.579999999999885;20.0;8144
'9.599999999999884;20.0;8144
'9.619999999999884;20.0;8144
'9.639999999999883;19.9;8144
'9.659999999999883;19.9;8144
'9.679999999999882;19.9;8144
'9.699999999999882;19.9;8144
'9.719999999999882;19.9;8144
'9.739999999999881;19.9;8144
'9.75999999999988;19.9;8144
'9.77999999999988;19.9;8144
'9.79999999999988;19.9;8144
'9.81999999999988;19.9;8144
'9.839999999999879;19.9;8144
'9.859999999999879;19.9;8144
'9.879999999999878;19.9;8144
'9.899999999999878;19.9;8144
'9.919999999999877;19.9;8144
'9.939999999999877;19.9;8144
'9.959999999999877;19.9;8144
'9.979999999999876;19.9;8144
'9.999999999999876;20.0;8144
sys info:[91~54~52~93~44~91~34~49~126~49~126~49~126~49~126~35~54~98~49~97~54~98~126~76~101~102~116~126~49~52~48~126~45~52~48~126~89~101~115~124~49~53~126~49~126~49~126~49~126~35~57~102~49~98~49~98~126~76~101~102~116~126~50~48~48~48~48~126~48~126~89~101~115~34~93~44~91~34~82~97~116~101~34~93~44~91~55~93~44~91~34~82~101~115~101~114~118~101~34~93~44~91~34~78~111~110~101~34~93~44~91~34~84~111~116~97~108~95~115~97~109~112~108~101~115~34~93~44~91~53~48~49~93~44~91~34~69~120~112~32~73~68~34~93~44~91~34~50~48~50~54~45~48~50~45~49~56~32~50~48~58~48~51~58~52~57~46~54~54~57~52~51~56~34~93]
Attention! Any change in the file may prevent reading its data.
"dot_sign."
"coma_sign;"
