,Experiment name:,Azul_10
Duration:,10 Seconds
'6.9,0.56
'6.92,0.56
'6.94,0.56
'6.96,0.56
'6.98,0.56
'7.0,0.56
'7.02,0.56
'7.04,0.56
'7.06,0.56
'7.08,0.56
'7.1,0.56
'7.12,0.56
'7.14,0.56
'7.16,0.56
'7.18,0.56
'7.2,0.56
'7.22,0.56
'7.24,0.56
'7.26,0.56
'7.28,0.56
'7.3,0.56
'7.32,0.56
'7.34,0.56
'7.36,0.56
'7.38,0.56
'7.4,0.56
'7.42,0.56
'7.44,0.56
'7.46,0.56
'7.48,0.56
'7.5,0.56
'7.52,0.56
'7.54,0.56
'7.56,0.56
'7.58,0.56
'7.6,0.56
'7.62,0.56
'7.64,0.56
'7.66,0.56
'7.68,0.56
'7.7,0.56
'7.72,0.56
'7.74,0.56
'7.76,0.56
'7.78,0.56
'7.8,0.56
'7.82,0.56
'7.84,0.56
'7.86,0.56
'7.88,0.56
'7.9,0.56
'7.92,0.56
'7.94,0.56
'7.96,0.56
'7.98,0.56
'8.0,0.56
'8.02,0.56
'8.04,0.56
'8.06,0.56
'8.08,0.56
'8.1,0.56
'8.12,0.56
'8.14,0.56
'8.16,0.56
'8.18,0.56
'8.2,0.56
'8.22,0.56
'8.24,0.56
'8.26,0.56
'8.28,0.56
'8.3,0.56
'8.32,0.56
'8.34,0.56
'8.36,0.56
'8.38,0.56
'8.4,0.56
'8.42,0.56
'8.44,0.56
'8.46,0.56
'8.48,0.56
'8.5,0.56
'8.52,0.56
'8.54,0.56
'8.56,0.56
'8.58,0.56
'8.6,0.56
'8.62,0.56
'8.64,0.56
'8.66,0.56
'8.68,0.56
'8.7,0.56
'8.72,0.56
'8.74,0.56
'8.76,0.56
'8.78,0.56
'8.8,0.56
'8.82,0.56
'8.84,0.56
'8.86,0.56
'8.88,0.56
'8.9,0.56
'8.92,0.56
'8.94,0.56
'8.96,0.56
'8.98,0.56
'9.0,0.56
'9.02,0.56
'9.04,0.56
'9.06,0.56
'9.08,0.56
'9.1,0.56
'9.12,0.56
'9.14,0.56
'9.16,0.56
'9.18,0.56
'9.2,0.56
'9.22,0.56
'9.24,0.56
'9.26,0.56
'9.28,0.56
'9.3,0.56
'9.32,0.56
'9.34,0.56
'9.36,0.56
'9.38,0.56
'9.4,0.56
'9.42,0.56
'9.44,0.56
'9.46,0.56
'9.48,0.56
'9.5,0.56
'9.52,0.56
'9.54,0.56
'9.56,0.56
'9.58,0.56
'9.6,0.56
'9.62,0.56
'9.64,0.56
'9.66,0.56
'9.68,0.56
'9.7,0.56
'9.72,0.56
'9.74,0.56
'9.76,0.56
'9.78,0.56
'9.8,0.56
'9.82,0.56
'9.84,0.56
'9.86,0.56
'9.88,0.56
'9.9,0.56
'9.92,0.56
'9.94,0.56
'9.96,0.56
'9.98,0.56
'10.0,0.56

sys info:[91~54~52~93~44~91~34~50~54~126~49~126~49~126~54~126~35~54~98~49~97~54~98~126~76~101~102~116~126~52~126~48~126~89~101~115~34~93~44~91~34~82~97~116~101~34~93~44~91~55~93~44~91~34~82~101~115~101~114~118~101~34~93~44~91~34~78~111~110~101~34~93~44~91~34~84~111~116~97~108~95~115~97~109~112~108~101~115~34~93~44~91~53~48~49~93~44~91~34~69~120~112~32~73~68~34~93~44~91~34~50~48~50~54~45~48~51~45~48~54~32~49~56~58~48~55~58~53~57~46~50~48~56~48~48~48~34~93]

Attention! Any change in the file may prevent reading its data.
